open_time,open,high,low,close,volume,amount,close_time
1679616000000,28295.2600000000000000000000000000,28374.2000000000000000000000000000,27004.4900000000000000000000000000,27444.7000000000000000000000000000,22255.12446600,618934454.410000000000000000,1679702400000
