open_time,open,high,low,close,volume,amount,close_time
1680307200000,28465.6800000000000000000000000000,28818.4900000000000000000000000000,28227.8100000000000000000000000000,28453.3400000000000000000000000000,25012.81023100,711403348.290000000000000000,1680393600000
