open_time,open,high,low,close,volume,amount,close_time
1680912000000,27906.4500000000000000000000000000,28152.5400000000000000000000000000,27859.3700000000000000000000000000,27938.4700000000000000000000000000,9761.59394000,273262829.500000000000000000,1680998400000
