open_time,open,high,low,close,volume,amount,close_time
1680998400000,27938.4700000000000000000000000000,28529.9400000000000000000000000000,27799.3800000000000000000000000000,28322.8100000000000000000000000000,11742.25134000,328997719.800000000000000000,1681084800000
