open_time,open,high,low,close,volume,amount,close_time
1673308800000,17178.3100000000000000000000000000,17490.1400000000000000000000000000,17150.0000000000000000000000000000,17440.1200000000000000000000000000,13470.65084100,233388337.820000000000000000,1673395200000
