open_time,open,high,low,close,volume,amount,close_time
1675555200000,23327.3200000000000000000000000000,23426.0100000000000000000000000000,22757.8100000000000000000000000000,22928.7200000000000000000000000000,40793.55119100,943326866.470000000000000000,1675641600000
