open_time,open,high,low,close,volume,amount,close_time
1673222400000,17128.3100000000000000000000000000,17395.3900000000000000000000000000,17108.6900000000000000000000000000,17178.3100000000000000000000000000,9970.21632800,171397746.580000000000000000,1673308800000
