open_time,open,high,low,close,volume,amount,close_time
1681171200000,29637.2000000000000000000000000000,30548.0400000000000000000000000000,29590.1100000000000000000000000000,30199.9100000000000000000000000000,19664.98249500,591548463.070000000000000000,1681257600000
