open_time,open,high,low,close,volume,amount,close_time
1679702400000,27444.7000000000000000000000000000,27784.6700000000000000000000000000,27156.2700000000000000000000000000,27468.5300000000000000000000000000,26521.99742200,729182499.620000000000000000,1679788800000
